"","hhid","energy_kcal","vita_rae_mcg","thia_mg","ribo_mg","niac_mg","vitb6_mg","folate_mcg","vitb12_mcg","fe_mg","zn_mg","mar","mpa","sep_quintile","res","res_quintile","adm1","survey_wgt"
"7325",744691101,1880.96115301083,112.423029042978,1.26225500072423,0.848736716182222,10.108448949155,1.05465610274624,188.447928649297,2.71054522924411,11.7390470588488,9.27444916019711,0.755516557432983,0.272777777777778,4,"Rural",4,9,108.03
"7326",744691201,1726.20859030837,47.914966226138,1.23700587371512,0.822243759177679,8.84045521292217,0.911660792951541,151.512496328928,2.42135095447871,9.65020558002936,8.24361233480176,0.675588460727297,0.225777777777778,3,"Rural",4,9,285.51
"7327",744691202,3614.22983333333,580.595343333333,2.72942333333333,1.66542,18.0966666666667,2.01568666666667,461.285133333333,3.16193333333333,25.3497,18.3641,1,0.984555555555556,4,"Rural",5,9,285.51
"7328",744691301,1921.89864011857,120.585207837943,1.48493053618506,0.958291990025853,9.61363266711489,1.07228026009847,270.320551058215,3.42617100371747,12.9890658882146,10.1780247419267,0.806639121859735,0.383666666666667,3,"Rural",3,9,1327.25
"7329",744692101,2121.83115878396,160.114965392366,1.65790544726064,1.0145361734556,9.99170233022352,1.15884931394659,241.059294969036,2.6600348583878,14.4390354435963,10.959230629903,0.835085975304904,0.386,4,"Rural",4,9,1466.14
"7330",744692201,1919.68991758086,53.1939885679261,1.35109944910726,0.795438442870828,9.81512668475903,1.00273314424221,163.575528979566,1.44529100529101,11.9675978480589,9.27888355597743,0.6894402403873,0.147888888888889,3,"Rural",3,9,2932.29
"7331",744692202,2243.56795422879,145.954400817677,2.05215282822213,1.20354273859699,12.1185116854318,1.39586634883791,277.813004018676,2.58485175202156,18.600972068524,13.2847343539913,0.894896529944908,0.639555555555556,2,"Rural",2,9,2932.29
"7332",744692301,1679.50004901961,39.2953352941177,1.14661862745098,0.720488235294118,8.70519607843137,0.859814705882353,134.203392156863,1.40278431372549,9.44322549019608,7.91166666666667,0.613625061927465,0.112666666666667,2,"Rural",2,9,22285.35
"7333",744701101,2347.76878392185,185.725929224546,2.02396055744426,1.1613037426707,10.7468044651578,1.38204661098447,320.014766456743,3.51295379537954,18.4163480400449,12.7482662310105,0.896831522072977,0.590777777777778,3,"Rural",3,9,608.45
"7334",744701102,2616.61758747405,129.917310056992,1.90805157379776,1.35781177126653,10.8655184709488,1.38894921695018,249.91647126939,6.05591125198098,13.8962355798836,11.5490148577057,0.874771702089659,0.590222222222222,3,"Rural",4,9,608.45
"7335",744701201,1476.4903468192,26.5310363335836,1.07171112567778,0.624744160539409,8.13482012859494,0.836694425933702,142.543409350176,0.971591836734694,9.85479828207671,7.427132851455,0.57132486555178,0.108444444444444,1,"Rural",1,9,2007.87
"7336",744701202,1498.13691618682,21.0632437619962,1.22257837492003,0.641100447856686,9.08587971849009,0.920204734484965,124.902751119642,0.00332693538067818,12.7696737044146,9.22917466410749,0.560683277789981,0.134444444444444,1,"Rural",1,9,2007.87
"7337",744701301,1440.76276150763,35.2030664915912,1.10094510737393,0.636180596653651,7.69902385621111,0.819100390251564,120.335913932842,0.859118357487923,10.4214564687604,7.86346578260407,0.559808401136957,0.110333333333333,1,"Rural",1,9,8883.29
"7338",744702201,1348.74683864441,52.0930197268589,1.125885179565,0.613125948406677,8.20622154779969,0.847964087000506,152.744385432473,0.34597875569044,11.454071825999,8.40257966616085,0.566148841081851,0.116111111111111,1,"Rural",1,9,4989.25
"7339",744702202,1962.84385730259,24.581571905776,1.40729744050091,0.780296021662175,10.6230418700996,1.12755067307216,186.31783029748,0.624820846905538,14.4863096327787,10.0334299313082,0.685725947795178,0.209888888888889,2,"Rural",2,9,4989.25
"7340",744702301,1824.06314974226,22.1074931464129,1.38089261059974,0.770653117403332,10.4959146417206,1.05934791035609,157.013618151202,1.14109489051095,12.6481886954946,9.8907502918598,0.682213232182051,0.190555555555556,1,"Rural",1,9,15089.43
"7341",744711101,968.267716535433,138.090682414698,0.744041994750655,0.52496062992126,5.29299212598425,0.610073490813648,104.338818897638,0.771286089238846,7.49065616797899,5.37929133858267,0.458622159564291,0.003,4,"Rural",4,9,391.2
"7342",744711102,2032.26453354344,67.3940881098369,1.51660286056508,0.933874914253103,10.1539197680319,1.09440573100453,185.054171067149,1.87562582345191,13.2961323491198,10.684057239207,0.765827264953118,0.247111111111111,3,"Rural",4,9,391.2
"7343",744711201,1394.99212598425,115.901443569554,1.1249343832021,0.767060367454067,8.02480314960629,0.876771653543306,127.244488188976,0.682414698162729,11.2220472440945,8.50958005249343,0.601776599481123,0.115111111111111,3,"Rural",3,9,2894.86
"7344",744711202,1811.19279333303,48.0014430604539,1.2330493080906,0.760463434638572,9.79661745717127,0.967707742022769,154.758798896377,0.804369369369369,12.019117090643,9.46929107238634,0.644897292963207,0.155777777777778,2,"Rural",2,9,2894.86
"7345",744711203,1652.42599742564,86.6101967301479,1.31384806166324,0.79361577895867,9.51655392006848,1.00254528078044,166.076877883675,0.57703488372093,13.4349929594716,9.91434779300523,0.660906158789387,0.165444444444444,2,"Rural",2,9,2894.86
"7346",744711204,1781.04890142724,28.1659515163009,1.25156942734013,0.73955087883529,9.51610292102754,0.950712214743295,138.452546099985,0.701116005873715,11.8879562808794,9.35203693559263,0.619414562941081,0.142333333333333,1,"Rural",1,9,2894.86
"7347",744711301,2026.07152166338,35.4930557785895,1.55628079095003,0.952901402209212,10.6960740368011,1.13217941166514,170.387339774192,1.6949257278669,14.4554378805597,11.1811734667606,0.758117529369745,0.264222222222222,3,"Rural",4,9,9388.73
"7348",744711302,1857.33218855212,25.8319199568279,1.3147095133298,0.822959398361883,9.38196101456902,0.97185145326533,137.673507065779,1.72093998553868,11.5733706163308,9.30974978716306,0.68075560025345,0.152555555555556,3,"Rural",3,9,9388.73
"7349",744721101,1475.90805523264,44.6630880709434,0.978671950305434,0.610384045624706,6.58006968216265,0.750386278462301,134.578241479436,1.35945205479452,8.48853970455797,6.48421869614527,0.552087009933511,0.089,2,"Rural",2,9,175.94
"7350",744721201,1247.84126419652,60.3876248374161,0.766311372716963,0.476183965269155,5.84726033374872,0.605475618172795,100.633212679672,1.03012292118583,8.00680461402225,5.29211422836099,0.459131973365428,0.00988888888888889,1,"Rural",1,9,879.67
"7351",744721202,1444.81495476049,20.5170228708858,0.912968155996741,0.537051706290193,5.89166008926173,0.62242201169822,120.853108029359,1.39817914831131,8.38345138119882,5.61265343452516,0.508489240798412,0.0633333333333333,2,"Rural",2,9,879.67
"7352",744721301,1436.40848623347,57.9800875414404,0.968954907076861,0.577064030244559,6.67779245464515,0.719162070890296,127.784646399994,1.34888888888889,8.692960180233,6.22926240086206,0.545207706786246,0.0875555555555556,1,"Rural",2,9,6069.74
"7353",744722101,1365.75477239354,30.8357562408223,0.981298091042585,0.613820851688693,7.73024963289281,0.750419970631425,119.337151248164,1.68716593245228,6.99449339207048,5.96569750367107,0.559239349262474,0.0965555555555555,2,"Rural",2,9,2463.09
"7354",744722201,1154.91740088106,21.9153450807636,0.802051395007342,0.393459618208517,7.2648751835536,0.653851688693098,101.672393538913,0.00907488986784141,7.14823788546255,5.39371512481644,0.406789008195525,0.014,2,"Rural",2,9,2990.89
"7355",744722202,1247.86308243728,15.3021505376344,0.807754838709677,0.508791397849462,6.47812186379928,0.613263082437276,108.353046594982,0.828759856630824,6.64121863799283,5.59159856630824,0.452582698099723,0.0156666666666667,1,"Rural",2,9,2990.89
"7356",744722301,1334.81333333333,23.3331666666667,0.982026666666667,0.50748,8.28923333333334,0.75124,153.3035,0.0200666666666667,9.17,6.56876666666667,0.494005621483921,0.0912222222222222,2,"Rural",2,9,15130.37
"7357",744731101,2243.67917790489,74.5507360602993,1.76315496300813,0.944764124712547,12.9780417171398,1.3549845839697,225.472584889319,0.812607709750567,16.7104328087601,12.1788079884574,0.770342405867817,0.419555555555556,3,"Rural",3,9,1300.94
"7358",744731102,2928.29104077987,222.599815515358,2.03689518798045,1.22690799113281,14.0615720808799,1.58567420390093,327.696690747241,2.39172757475083,19.0794612122401,14.1616669896333,0.916646930760182,0.696666666666667,4,"Rural",4,9,1300.94
"7359",744731201,1935.38604469905,180.365652886979,1.33525902560637,0.817086377042109,10.2425431606008,1.11104918610111,229.009266011362,0.943955026455027,12.8293802039688,9.57687764814055,0.742453221911062,0.198666666666667,1,"Rural",1,9,3512.53
"7360",744731202,2356.55130215503,106.266402790445,2.00973018639518,1.09381328624741,15.349606583185,1.63983342124222,444.769847682779,2.0962261380323,19.2854942178936,13.8511423724618,0.879913845405574,0.648111111111111,3,"Rural",3,9,3512.53
"7361",744731203,2047.96469366562,106.963940809969,1.5127471443406,0.932579439252335,11.3451765316718,1.21030062305296,204.572274143302,1.63465212876428,14.4589304257528,10.7990186915888,0.794196240204684,0.298777777777778,2,"Rural",2,9,3512.53
"7362",744731204,1714.89846364971,38.3082973271889,1.20689692582339,0.757930918509902,9.45866745085815,1.0274478529649,163.490690928888,1.39105461393597,10.675745040863,8.40072976878358,0.662346014745102,0.126222222222222,2,"Rural",2,9,3512.53
"7363",744731301,2259.6720015516,38.901619838583,1.2407196737316,0.807276164549847,10.9079493478496,1.05665968613302,149.852016846969,1.115859030837,11.1894007522279,9.52980812921047,0.67733099385987,0.193888888888889,3,"Rural",4,9,17042.24
"7364",744731302,1964.05042016807,23.3760504201681,1.37404761904762,0.801848739495798,10.6217647058824,1.0893137254902,156.616246498599,0.850700280112045,12.8731092436975,10.2443977591036,0.677174339921339,0.213555555555556,1,"Rural",1,9,17042.24
"7365",744741101,2424.94970631424,57.9264317180617,1.70818795888399,1.08098091042584,12.5336417033774,1.23239941262849,205.114317180617,2.11063142437592,14.1008076358297,11.5977386196769,0.816410904735779,0.433333333333333,3,"Rural",3,9,754.51
"7366",744741201,2179.45961820852,181.084140969163,1.70235682819383,0.961350954478708,12.3073568281938,1.27376651982379,265.405580029369,1.39339207048458,15.1055800293686,11.429295154185,0.828881432444208,0.427666666666667,2,"Rural",2,9,2112.62
"7367",744741202,1669.83246977548,138.18934945308,1.13394415659183,0.712163500287853,8.74588946459413,0.868784686240645,172.495739781232,1.10981001727116,10.6621185952792,7.70950489349453,0.641102572078767,0.113555555555556,1,"Rural",1,9,2112.62
"7368",744741301,2246.95521292217,43.759838472834,1.75828193832599,0.969295154185022,13.1528340675477,1.35606461086637,224.247503671072,1.39530102790015,14.8212187958884,12.0502936857562,0.787913281321038,0.422777777777778,4,"Rural",4,9,3319.84
"7369",744742101,2818.15353021984,200.46579891513,2.23565164015262,1.32491007484148,14.2564690481968,1.5285002571389,358.774575529889,2.9063872255489,20.5288466500159,14.6059222700086,0.925064471515698,0.746222222222222,4,"Rural",5,9,1810.82
"7370",744742201,2751.2618165653,54.4633312812975,2.32093278806865,1.26311299463458,15.4366813310376,1.66825868214613,335.901382706608,1.54686210640608,22.5849966474128,15.9601947187756,0.872911787707477,0.657555555555556,3,"Rural",3,9,4376.15
"7371",744742202,2270.51317901391,154.02444171728,1.65400447014606,0.895490718699056,12.5483456073385,1.29352127886954,267.26734988858,0.0750360750360751,17.5828021822038,12.1408359826729,0.75785061573286,0.462,3,"Rural",3,9,4376.15
"7372",744742301,3478.77161137397,201.654203023615,2.96014854049055,1.65239824987501,19.0057436730246,2.05624647184336,575.481123892555,3.15804694835681,28.1400129807834,19.7535480488119,0.934615465538235,0.888111111111111,3,"Rural",4,9,14486.54
"7373",744751101,2151.42221857224,87.0852871502856,1.54938985652114,0.999575483214187,10.2389589918123,1.13564945784321,208.818914037909,2.57580849141825,13.43672263142,10.70111557774,0.798461066506961,0.343444444444444,4,"Rural",4,9,137.84
"7374",744751201,2160.89871411413,30.4012457860019,1.62422003244276,1.03906829106223,11.4586170175267,1.23587425261677,195.700965271978,2.3008122605364,14.7167079739187,11.6398435931926,0.805755434928628,0.426333333333333,2,"Rural",3,9,1309.48
"7375",744751202,2138.97773366408,57.4452563424779,1.63067338565719,1.06560731311903,9.73968706709848,1.13023107686763,202.637265763977,3.59694900969237,13.465957654801,10.6003941265749,0.789275072755696,0.326,3,"Rural",4,9,1309.48
"7376",744751301,1672.97666733297,42.5002172745598,1.11820317442285,0.705381291609796,8.89122403051125,0.913063854050305,156.328768638865,0.998152777777778,11.3094805229041,8.36713954483205,0.621063646737002,0.118333333333333,2,"Rural",2,9,1516.24
"7377",744752101,1993.72802327095,100.743381405469,1.30061882565678,0.849208364346846,8.72757769354876,0.950048887076832,193.819833768098,2.2068115942029,10.9111811350838,9.02923599614811,0.725629309125806,0.221,1,"Rural",2,9,643.25
"7378",744752201,1402.9104080248,50.2483348356145,0.936861844915831,0.624631431514162,6.80647602086531,0.738478291448506,134.195200020881,1.48917450365726,8.78106162642735,6.69642107866152,0.566639523591755,0.0742222222222222,1,"Rural",1,9,1929.76
"7379",744752202,2247.19878587977,100.818689115827,1.61693584226043,0.983994340095538,11.5538788393005,1.1968630549573,204.554617360527,1.76551638837353,14.7452514300467,11.3898070226633,0.804731317233563,0.324222222222222,4,"Rural",4,9,1929.76
"7380",744752301,1557.70537124803,26.0162203791469,1.03817496050553,0.588421011058452,8.45266192733017,0.812251579778831,122.538842812006,0.00436808846761453,10.748775671406,8.12244865718799,0.518608062379316,0.108555555555556,5,"Rural",5,9,25730.05
"7381",744761101,2146.70326148139,76.8256723477664,1.40235583097008,0.839444955503513,11.4718492142558,1.15459349631667,199.776332822906,0.64362962962963,15.2967543022611,10.6483965355312,0.721608197973894,0.282,2,"Rural",3,9,71.79
"7382",744761201,2572.12907842173,46.2133949039474,1.83956719163062,1.35801085484652,10.4779102292898,1.23033267915713,217.873044553708,6.43520786092215,12.5492920538037,10.9859066111507,0.824998725356751,0.463333333333333,4,"Rural",4,9,2081.87
"7383",744761202,1406.29295154185,22.7315859030837,1.06799559471366,0.608928046989721,8.59766519823788,0.87715859030837,133.722466960352,0.00572687224669604,10.9884728340675,8.28201174743025,0.534601394315626,0.110777777777778,1,"Rural",1,9,2081.87
"7384",744761301,2269.8284457478,20.033284457478,1.63154838709677,0.982866080156403,12.5781720430108,1.26906744868035,199.85669599218,0.933294232649071,16.528054740958,12.3702248289345,0.753008255731297,0.370888888888889,1,"Rural",1,9,2656.18
"7385",744762101,2400.28972091074,120.07027742919,1.07891894363168,0.737295969184967,7.93472065879917,0.907191630487993,149.672835957785,0.827874015748032,9.48109013787093,7.43236393119407,0.599547168922485,0.111222222222222,3,"Rural",4,9,861.47
"7386",744762201,1658.73016226055,42.4661925968218,1.15750588795812,0.684264971289488,9.24925833875376,0.904885869806308,156.452459333748,0.293024282560706,11.7200518020139,8.81836328948702,0.59000167641266,0.128,1,"Rural",1,9,9476.09
"7387",744762202,1776.1096641679,16.4828119867684,1.24012333186968,0.713038609328789,10.0938453119145,0.977494059152794,142.968603759299,0.00528175740210124,12.7346378043866,9.77669911921992,0.594799584614802,0.172666666666667,1,"Rural",1,9,9476.09
"7388",744762301,1687.20581202884,24.824479973209,1.24149815538168,0.811902303948747,8.00831202168438,0.873096552503088,149.230058808493,2.5566726618705,10.4486767393812,8.35472959423559,0.661923743451985,0.227666666666667,1,"Rural",1,9,7466.01
"7389",744771101,2651.86440236657,86.7622343809928,2.09363617132681,1.25856337900725,13.9059767327326,1.52414209142314,240.173606544179,2.68007187780773,18.4082022887335,14.0395144668423,0.880853403535544,0.632777777777778,3,"Rural",3,9,577.42
"7390",744771201,1834.99445599445,75.6608343728344,1.54360041580041,0.869542065142064,10.8434954954955,1.15456313236313,187.050984060984,0.509865557865558,15.9239293139293,11.0372584892585,0.712356955401295,0.268,3,"Rural",3,9,923.86
"7391",744771202,2252.92092414993,128.584555765971,1.63324368759614,0.979084948183302,11.7716171385595,1.23152234289124,215.520472919075,0.832932226832642,16.0329477111577,11.9596176832575,0.773021023007558,0.345444444444444,2,"Rural",2,9,923.86
"7392",744771301,1918.86306267806,74.3585185185185,1.48939387464387,0.904260683760684,9.7827207977208,1.07081837606838,182.676796296296,2.03636752136752,12.8103632478632,9.81880911680912,0.758400962647136,0.232888888888889,2,"Rural",3,9,10393.43
"7393",744772101,2924.85972497355,207.752244873466,2.097569868985,1.25935207454166,14.4159768525051,1.53448029742001,428.508997372894,3.15521773555028,19.7861320512019,13.932777783041,0.919558444979413,0.719777777777778,4,"Rural",4,9,1039.35
"7394",744772201,2816.87211885783,155.446541139518,2.23699279749286,1.31198899616751,13.7346297837546,1.53671483816066,361.234911816154,2.84692406692407,20.7971614295835,14.5588442208945,0.916186949526453,0.75,4,"Rural",5,9,2078.69
"7395",744772202,2748.10445382767,288.750217489097,2.31352877799005,1.39957278716365,14.097685030669,1.67285205030336,416.376099078981,2.17506607929515,22.5886665378373,15.1346979970519,0.954365128682335,0.790222222222222,4,"Rural",4,9,2078.69
"7396",744772301,2122.83198665181,199.183990970215,1.78622632273667,0.99385114500276,12.2512670329892,1.3314461451248,392.671412189038,0.585141242937853,19.3070183377145,12.9962215552155,0.813943322722326,0.504444444444444,3,"Rural",3,9,28408.71
"7397",744781202,3123.05403769158,373.135888006006,1.68608680965267,1.03030848997083,16.3581119046442,1.64333229883687,717.306872492427,2.85345080763583,17.7673396398247,12.9506273174608,0.927470178876859,0.670333333333333,5,"Rural",5,9,1306.8
"7398",744781301,3976.97670141996,325.901608958181,2.15783277169408,1.21415237042507,17.289909795892,1.85960941441399,496.83524302484,1.93980910425844,21.3792516043008,14.8679011127532,0.947044901510123,0.663888888888889,5,"Rural",5,9,1395.61
"7399",744782101,2632.16815952426,166.127334968829,1.66292240160139,1.03230532887362,12.4262246773247,1.30975317908715,757.828498930524,4.06681583476764,17.1985720732769,11.040650967073,0.877878866202924,0.584777777777778,5,"Rural",5,9,570.93
"7400",744782102,4611.27912115111,504.440917644412,2.79550042445614,1.72037404100423,18.3862561919248,2.27218688553563,536.300305270353,4.61306901615272,26.6603036334284,18.5209646007413,1,0.954222222222222,5,"Rural",5,9,570.93
"7401",744782201,2641.07862938921,75.6125762623833,2.0439313671805,1.25062311767835,13.4073561711351,1.49028135144834,273.254828925962,3.42142283419392,16.7511621123699,13.2428986332783,0.873794322235131,0.675666666666667,3,"Rural",3,9,10086.46
"7402",744782202,2844.11258983444,168.809787274546,1.57123775430712,0.927525654895433,13.601704869694,1.3268550414151,334.760447722814,1.53072289156627,16.620572240896,11.6229334024832,0.840593591212281,0.502555555555556,4,"Rural",4,9,10086.46
"7403",744782301,2965.28874746631,120.187346091639,1.55349204982065,0.854077481294429,13.2160821413891,1.2891364185128,240.492082161428,0.179123711340206,16.7051384224412,11.0866019206256,0.743466851931279,0.401666666666667,2,"Rural",3,9,15224.84
"7404",744791101,3406.35594614023,278.859973281669,2.30477607297683,1.46375715329346,15.4277013837733,1.64280583874206,500.865848736222,4.17136636636637,20.1379544891645,14.9051741029056,0.940901979077583,0.786111111111111,5,"Rural",5,9,99.05
"7405",744791201,2790.09433040078,269.07761485826,2.55475855327468,1.44132355816227,18.1363831867058,1.96926490713588,430.165913978495,2.49808406647116,26.1599511241447,18.2019061583578,0.949904221056295,0.865888888888889,3,"Rural",3,9,309.51
"7406",744791202,2857.48114871216,260.857804299329,2.22361356498798,1.31070999449305,15.0314161329269,1.63478533659114,412.634446924358,1.99,21.9007163576616,14.6162522451984,0.945008157510924,0.706333333333333,5,"Rural",5,9,309.51
"7407",744791301,2434.05118586344,186.475174717318,1.87122947909996,1.1444826124681,13.6871288801494,1.52034086311453,302.421754214942,3.23197767145135,17.7734974302363,13.1223154836865,0.894932503124756,0.669444444444444,2,"Rural",3,9,1807.54
"7408",744792101,1125.0181547619,19.7383344155844,0.89453354978355,0.569233766233766,6.65627976190476,0.653852272727273,102.710868506493,1.16901785714286,7.51026244588745,6.35369047619048,0.503744782801151,0.0563333333333333,1,"Rural",1,9,2253.23
"7409",744792201,1850.89033446712,37.7897743764172,1.29969387755102,0.829608843537416,10.2818537414966,0.986259637188209,152.492551020408,1.69671201814059,11.0974149659864,9.50152494331066,0.699325161185854,0.172888888888889,1,"Rural",1,9,13841.28
"7410",744792202,1347.05509736541,26.9337617411226,0.968772050400916,0.60160824742268,7.39046964490263,0.715266895761741,123.626895761741,1.34520045819015,8.08068728522336,6.69232531500572,0.547085746901229,0.0872222222222222,1,"Rural",2,9,13841.28
"7411",744792301,1419.65124816446,26.0554331864905,1.01784287812041,0.646913362701909,8.21631424375918,0.771643171806168,131.758443465492,1.34998531571219,8.52936857562409,7.2675624082232,0.57629080880156,0.101111111111111,2,"Rural",2,9,643.78
"7412",744811101,2591.08665617796,84.5102607215516,2.07290539976232,1.27696468331201,13.3739188716191,1.50050728698539,283.485682805485,3.22085413200222,17.4421795023658,13.476854074927,0.881491019249857,0.699333333333333,5,"Rural",5,9,694.49
"7413",744811201,2695.33055827711,95.2454433009579,2.03816358572878,1.22151906552765,13.7521642035716,1.53662768729666,283.037467092822,2.07540029112082,18.689713084073,14.0749444079642,0.885374521930599,0.647666666666667,4,"Rural",4,9,2361.25
"7414",744811202,2143.99248120301,33.4875689223058,1.98716040100251,1.12099248120301,12.947969924812,1.43411779448622,216.644611528822,1.43002506265664,18.8353383458647,13.9317543859649,0.817010909162843,0.453555555555556,2,"Rural",3,9,2361.25
"7415",744811301,2171.14351851852,65.332619047619,1.82523677248677,1.08042592592592,12.0988822751323,1.37377777777778,251.239484126984,1.8844708994709,16.9201719576719,12.433783068783,0.851336556775403,0.482222222222222,3,"Rural",4,9,6389.26
"7416",744812101,2135.38998602017,95.8015263402101,1.51432861319302,0.929294463963366,10.2286685785141,1.11143241544232,214.135400029343,2.10753303964758,12.7319617863304,10.3189302089267,0.791123882141414,0.291666666666667,4,"Rural",4,9,1111.18
"7417",744812201,1581.16187688578,50.3114503173793,1.07168845574478,0.664315527463809,7.49762943611145,0.795307119552349,133.81807535225,1.36594022988506,9.15523110302015,7.35312521561809,0.583879830706203,0.108888888888889,1,"Rural",1,9,3194.63
"7418",744812202,1848.78377321603,85.2798553274682,1.32799608993157,0.837546432062561,9.18435972629521,0.987411534701857,173.304848484848,1.91964809384164,11.1405083088954,8.85468230694037,0.714587756142295,0.164,2,"Rural",3,9,3194.63
"7419",744812301,1782.72579365079,36.5391678004535,1.30553741496599,0.829656462585034,9.18719954648526,0.958647392290249,154.967919501134,1.61968253968254,11.4652154195011,8.9909126984127,0.678711443340809,0.132222222222222,2,"Rural",3,9,14723.08
"7420",744821101,3785.45869979522,310.881679920587,2.38012611874575,1.6151171659065,16.7481776396276,1.88981279780669,375.990659855942,6.17342143906021,19.4568556338207,15.7169283834025,0.944784670501228,0.786111111111111,5,"Rural",5,9,82.62
"7421",744821201,1916.70302388115,44.0078510161531,1.35084588514225,0.776323495298061,10.6210628990101,1.06113832207929,191.152101234743,1.0355389965226,13.2465552794418,9.98392628740328,0.70237261795132,0.198444444444444,1,"Rural",2,9,330.49
"7422",744821202,1736.82189297457,37.9460886775949,1.2280329607442,0.708021471955429,9.3210275789102,0.919871659576468,146.481985888253,0.879694189602446,11.598080461391,9.06922746205428,0.623302117935108,0.131222222222222,2,"Rural",2,9,330.49
"7423",744821301,1668.3046989721,81.3285022026431,1.34652716593245,0.873010279001468,9.15096916299559,0.974985315712188,174.009324522761,2.31585903083701,11.7251835535976,9.10748898678414,0.725754662788103,0.241111111111111,3,"Rural",4,9,8923.2
"7424",744822101,1446.35103390952,58.8342530215884,1.01260685554545,0.557700644805082,8.01384640177277,0.816027865863504,131.471072740897,0.249433177327093,10.6366428787548,7.53107190299642,0.529900780551273,0.0984444444444444,1,"Rural",1,9,743.6
"7425",744822201,1306.86343612335,143.809706314244,1.12944199706314,0.618869309838473,8.09882525697504,0.871160058737151,172.950587371513,0.152716593245227,11.520778267254,8.00991189427313,0.582632117751961,0.111777777777778,1,"Rural",2,9,1363.27
"7426",744822202,1784.63400870447,52.9471060470685,1.23974489734293,0.707607616065368,9.01445874746112,0.942655242762546,156.270609398404,0.990672210672211,11.7700406698766,8.66710895987327,0.632507543152873,0.124666666666667,2,"Rural",2,9,1363.27
"7427",744822301,1984.95903491298,50.3813262975864,1.41587042954571,0.802298579216903,10.5623224679122,1.09079281462507,174.621116894526,0.844881796690307,13.5656712633076,10.2358118301081,0.69397666733269,0.215111111111111,2,"Rural",2,9,18589.99
"7428",744841101,1900.92381566746,70.0913182588663,1.59148403188723,0.964580051018225,9.60571335444764,1.1108045547671,206.559639206609,2.36976150859678,13.7039694671689,10.0890929469094,0.782209948837233,0.298,4,"Rural",4,9,243.25
"7429",744841201,2482.56005343065,175.220642608333,2.31184601995087,1.28011990741032,14.5314436111637,1.66214727719697,324.03199745497,1.43929506545821,23.1925296196044,15.9736952024092,0.895772033554915,0.676,4,"Rural",4,9,2594.62
"7430",744841202,2660.52920715308,147.145662535644,1.95545381914494,1.17751089402339,12.7328349124357,1.40436641314885,270.177618628416,2.27659912594358,17.5877739112435,12.7097072459896,0.887915928827627,0.623888888888889,4,"Rural",5,9,2594.62
"7431",744841301,2575.95467409198,162.321700602166,2.31558457828373,1.34531434369816,14.6939405372769,1.69617069934888,316.545776024649,2.09870778267254,22.1869044232999,15.5212618737039,0.924639509038968,0.756222222222222,4,"Rural",5,9,2594.62
"7432",744842101,1782.8796068336,77.0697264552321,1.24804542472889,0.750220711376478,8.8212192411577,0.922650484999311,170.320019628123,1.16946914578281,11.0471145117171,9.03842493790304,0.654594185945467,0.129444444444444,2,"Rural",2,9,1945.97
"7433",744842201,1834.94285714286,46.6960900195694,1.27872211350293,0.829339856490541,9.13812133072407,0.947563600782779,150.581135029354,1.85632093933464,10.7694194390085,8.97930854533594,0.687163587719894,0.154888888888889,2,"Rural",2,9,1459.48
"7434",744842202,1540.35551181103,25.7176587926509,1.0023937007874,0.628047244094489,7.5417847769029,0.787102362204726,121.849842519685,1.25296587926509,8.61997375328085,6.93931758530185,0.556189584009974,0.0988888888888889,3,"Rural",4,9,1459.48
"7435",744842301,1891.52329626566,25.5602183487273,1.25087873860083,0.798600952319052,8.63324459859123,0.919948563743341,145.570039939506,2.15785336356765,10.0151337513091,8.45598257336217,0.668596393289435,0.203666666666667,3,"Rural",3,9,24000.23
"7436",744851101,2068.86298104745,48.422848765074,1.4603319342286,0.848864802581212,10.4489535802618,1.09806809108922,181.298115855822,1.24110675381264,13.6117327992875,10.5050147682374,0.722197797984834,0.219111111111111,2,"Rural",3,9,284.62
"7437",744851201,2356.1176696867,160.012376079405,1.45082099531751,0.892668235034429,12.4853795974825,1.27426761564844,208.898492617894,0.235770925110132,15.2070218976024,11.2157699500622,0.736199326668214,0.360888888888889,2,"Rural",2,9,386.27
"7438",744851202,1775.3259014395,30.2540119912574,1.14360340025239,0.762654373040973,7.73919744588451,0.842884098312258,144.060204774024,2.42844216816048,9.32726665707058,7.70873393791841,0.638747862260388,0.221111111111111,1,"Rural",2,9,386.27
"7439",744851301,2239.22389059973,72.7888338602728,1.4558599629352,0.869725250309918,10.7773844350252,1.16657986484559,204.499757055301,1.71439229843562,13.5158651657275,10.0758810176136,0.773456988836277,0.232,3,"Rural",3,9,2358.29
"7440",744852101,2203.10341950807,55.5613011700254,1.50405782913915,0.881032734750598,11.3733033633091,1.14656686887691,181.648719696728,0.865147371619569,14.0976562545275,11.0992291961528,0.717956736906459,0.285222222222222,2,"Rural",2,9,853.87
"7441",744852201,1508.18049386314,112.179159526569,1.06895208849343,0.635930741663814,8.22005048804259,0.868040099589923,154.39088376062,0.229074889867841,11.2707817772893,7.97136441995657,0.572209135655734,0.110222222222222,2,"Rural",2,9,3842.38
"7442",744852202,2287.5091549042,96.6469014580006,1.65913799020643,0.939845776199907,12.9214782249762,1.27968556942322,206.174999076096,0.0978221415607986,16.8380410842512,12.5819717701103,0.725542189833793,0.378555555555556,1,"Rural",1,9,3842.38
